,Harry_Reid,Thomas_Harkin,Max_Baucus,Mitch_McConnell,Mark_Pryor,Susan_Collins,Carl_Levin,James_Inhofe,Jefferson_Sessions,David_Vitter,John_Rockefeller,Bernard_Sanders,Thomas_Carper,Saxby_Chambliss,Richard_Burr,Robert_Casey,John_Boozman,Patty_Murray,Mary_Landrieu,Jerry_Moran,Claire_McCaskill,Mark_Udall,Kay_Hagan,John_Cornyn,Michael_Crapo,Bob_Corker,John_Barrasso,Michael_Enzi,Thomas_Coburn,Sheldon_Whitehouse,Jeanne_Shaheen,Martin_Heinrich,Daniel_Coats,Charles_Schumer,Richard_Durbin,Roy_Blunt,Mark_Warner,James_Risch,Tim_Johnson,Alan_Franken,Mark_Begich,Brian_Schatz,Deb_Fischer,Kirsten_Gillibrand,Tammy_Baldwin,John_Walsh,Mark_Kirk,Dean_Heller,Jeff_Flake,Thad_Cochran,Mike_Johanns,Robert_Portman,Edward_Markey,Cory_Booker,Roger_Wicker,Benjamin_Cardin,Tom_Udall,Mike_Lee,Ted_Cruz,Amy_Klobuchar,Pat_Roberts,Patrick_Leahy,Orrin_Hatch,Charles_Grassley,Ron_Wyden,Debbie_Stabenow,Dianne_Feinstein,John_Isakson,Barbara_Boxer,Chris_Coons,John_McCain,Lisa_Murkowski,John_Hoeven,Jon_Tester,Maria_Cantwell,Heidi_Heitkamp,Marco_Rubio,Barbara_Mikulski,Angus_King,Mazie_Hirono,John_Reed,Tim_Scott,Bill_Nelson,Richard_Blumenthal,Joe_Donnelly,Elizabeth_Warren,Timothy_Kaine,John_Thune,Sherrod_Brown,Michael_Bennet,Richard_Shelby,Lamar_Alexander,Lindsey_Graham,Jeff_Merkley,Christopher_Murphy,Kelly_Ayotte,Joe_Manchin,Patrick_Toomey,Robert_MenÌ.ndez,Ron_Johnson,Rand_Paul
John_Barrasso,0.32603486256603931,0.3128573781314411,0.027694482731511649,0.26335836579858607,0.22069075945432104,0.23761471473240769,0.030744271127983391,0.25434897453413474,0.51752247820994035,0.29234385381424643,0.21736683200412132,0.069915525055827765,0.23300549894176403,0.3472362020862747,0.36569275473701079,0.27476161358851503,0.28824782442357288,0.18435103760773175,0.18062247247736463,0.29892138706806315,0.10393689565128805,0.24844921800461828,0.19837864053197962,0.42778275696258539,0.47075190351460572,0.53266852354822669,1.0,0.45934383156881986,0.23210964162381942,0.2449462219552454,0.24042848975031661,0.27623432175873419,0.51890570774979583,0.17551163972861372,0.29713887911227421,0.30215633023145605,0.32582072878594126,0.57244463805717505,0.28604239756127381,0.33385650049400095,0.24523059084939769,0.22073821243592917,0.23374211810003931,0.20369845896000338,0.20383639520673813,0.24172474907993058,0.30125723225984924,0.28562754711974692,0.24858586396875915,0.39660205866405407,0.15639296741154873,0.32367100480281175,0.092733132484499881,0.1501407572253789,0.25764825250593026,0.36083727230412022,0.21810753383918757,0.037271281657355271,0.084368829383173471,0.12717566343828957,0.37505766291928611,0.097530988315563727,0.31110770421217593,0.17924547230201637,0.15445542996205663,0.15510685668650659,0.22682947097867234,0.23209768471572256,0.20837194946883875,0.21087314050807526,0.27919702314194428,0.44229085693379833,0.39810840494424671,0.25059263090298556,0.12183304175938314,0.22881617223357242,0.3401692167666498,0.20099284435023201,0.43749275869158366,0.3142319143857778,0.31120586276901441,0.40487027324330871,0.26946204078205871,0.23338389862094755,0.12958459716026871,0.15277021327012286,0.20464694979490505,0.23693392763648413,0.20970722608155579,0.19234685776020866,0.15403760040859094,0.42770284654840518,0.2275182846038668,0.11513865926531841,0.20230500758008596,0.19418519095184816,0.42760443489255873,0.37678928744550289,0.12229518159908415,0.19100388599787321,0.048837393994683231
Michael_Enzi,0.42510642352648031,0.28172405632381969,0.01352307563675903,0.51591953705443094,0.23108660660011926,0.26276156180929178,0.040116577070109627,0.36883048727914236,0.44795433992334999,0.32430718808585002,0.17338557067726368,0.21659926424958731,0.19288340018014183,0.30839097890230227,0.34512685606682925,0.27357884493040885,0.29958640867499164,0.16605160294158527,0.16135316949206402,0.2932417320143853,0.083849383466043648,0.35122790080433619,0.14344503848258749,0.39867712216284801,0.43623392603795308,0.51112731482999452,0.45934383156881986,0.99999999999999989,0.25275989299397306,0.24572868223161981,0.22757780113879333,0.32164360115992396,0.50101666022833302,0.19153947969319773,0.29021934127731375,0.25266654059754323,0.29556401850711922,0.40798990198211682,0.2320137557290074,0.3228028064408679,0.19322664222502028,0.27050442425492549,0.31173493833722787,0.18789839463336744,0.20311845302238174,0.28495428021442648,0.3253899521716731,0.26159815512517359,0.23459433692244613,0.36509136150526245,0.16974669697951794,0.39112874731666691,0.10808700844575259,0.15108148145364564,0.36577150700170691,0.24101143642514211,0.15064591597427612,0.36511482826686203,0.16295211574289103,0.14022773533514821,0.42737902589792065,0.086761736722798855,0.43231382154227738,0.31046907314666283,0.11619645975818782,0.21150165264139853,0.23030490214214916,0.2810649248484145,0.18691405422409435,0.21171070659162328,0.26186827266445245,0.3610186643712312,0.40516571274030522,0.26794647065121957,0.17673350827816781,0.23290825105596702,0.27385698001180825,0.16089059634825653,0.2955378407804472,0.29961080416354569,0.27136608993546063,0.48085358668191969,0.30296662631380611,0.17153346325619601,0.11455755688780755,0.17622858834698818,0.31132921344754438,0.52448134816765357,0.14896574694364373,0.34510793267810524,0.24007180858070298,0.43774448488985329,0.20936509481956167,0.077367671805030458,0.20092773617556825,0.29452726098998616,0.43624942178883541,0.44306219951787218,0.16294477461688694,0.16411775144878038,0.19442359487695948
Thomas_Coburn,0.1626310008526668,0.11052270665641006,0.019335279513955528,0.33429002292159904,0.18447299876311596,0.14525351270860531,0.042214288021528157,0.17420005306997544,0.12946025626477375,0.098857791679646922,0.13396777570293528,0.11302644989941135,0.34035729995421238,0.13853165567296388,0.24117406137878428,0.17576850268436028,0.13561540867859512,0.15018075954450838,0.12574414771898201,0.081961743973837264,0.16999086377806294,0.24595347869517059,0.076383014843307673,0.17572602308441909,0.29538480280205603,0.33408118539689147,0.23210964162381942,0.25275989299397306,0.99999999999999989,0.26730508972224332,0.20888199930469464,0.25675640453491044,0.19032108079373899,0.0081551200758532838,0.21964677533244104,0.10261821115380876,0.10890530494479078,0.21030529456412639,0.24722132336645619,0.11396014212981564,0.092864775990998183,0.14783807319371611,0.24817785771986167,0.16363485748265272,0.090217319551275987,0.13738182657967868,0.1630704687957959,0.095331919414081145,0.054717816309387435,0.30259768564119249,0.051118347958800991,0.17163776595982971,0.049918032045723981,0.0556601505635268,0.2827346864291489,0.089879703939375943,0.24720936165985163,0.32309067651079015,0.2621550176059626,0.26973562045070776,0.31615592426480266,0.13697359490122207,0.055484324916570626,0.41707865447627679,0.18943835725843883,0.22481458533150489,0.098729119070136928,0.16468889687604338,0.18461526356874081,0.078918269735983371,0.29681770002773034,0.12595735373146244,0.26909311603254171,0.051803990322104365,0.2600515227965875,0.066929213483335692,0.088575945688021962,0.10696427633380967,0.17030678334441529,0.19356958571302918,0.14308632640705743,0.19766112506574895,0.10236026652262231,0.0547205625732059,0.17119934018847127,0.10508686249955379,0.1930222367774983,0.079303084642969535,0.089820570994772475,0.1507113510281628,0.11174272733038204,0.30731724591965892,0.043676857120128032,0.1908244444187831,0.090058239050704536,0.15809169275118906,0.20085157868778392,0.072059562370814123,0.16635127210208545,0.32495369770064886,0.36047077903573621
Sheldon_Whitehouse,0.22106789732728482,0.22989495286215622,0.060056967858774235,0.28138199103076511,0.2415493392137108,0.27779851460587746,0.12550933581213841,0.14253372704335743,0.21363451939184008,0.15623431967733858,0.2150473018298027,0.2111603603158454,0.42308501304542867,0.18425314016338845,0.30091434344627688,0.26675113055531008,0.15176639971033778,0.23375585719415526,0.22977029509244118,0.15323653706617724,0.33011115568688609,0.27678330152564201,0.29595229036327275,0.18765296078290139,0.27973659340936141,0.29706895476650685,0.2449462219552454,0.24572868223161981,0.26730508972224332,1.0000000000000002,0.33292274683601308,0.34072352891527169,0.26370832410715184,0.2624640553656401,0.24380642088847526,0.13751261776034229,0.30424547509483535,0.27071308768703117,0.25331952376497946,0.27439161122549516,0.16047657097688406,0.27463757467923111,0.17725220270149855,0.32361385890924543,0.21538515705648842,0.18924198715101204,0.25635558711331519,0.11425210168196975,0.15653701641458517,0.22262563398594226,0.14650011073539904,0.16577487765001275,0.24909837206623209,0.25190318639719855,0.19930064608118281,0.28553309212051436,0.23512799907631199,0.10675655252457861,0.11804930285270721,0.2377022718564773,0.24165122569626574,0.21353931032428242,0.20827504976148381,0.27442634768903496,0.22860180503829508,0.3220216769555253,0.36569323135084142,0.11603399072990395,0.30261536955637136,0.33749011151618924,0.20302475840930012,0.16076995126658811,0.22422631882145716,0.12896908417039388,0.19884848540303768,0.15488453420566151,0.18904827474347319,0.22412140113387702,0.24171937020224021,0.32658126963662304,0.36184540341782778,0.17063547848149152,0.31284729814068557,0.33209786620905701,0.2484574180486957,0.35092742735767968,0.21690608636696651,0.13195672197181529,0.26572484120652873,0.38154147195133059,0.034901545261717293,0.26353222791026498,0.18203919830724058,0.25270810435302615,0.29075437465809895,0.25334898662389937,0.28474637834225214,0.18509839326348021,0.2524424845520421,0.12624906772770061,0.12457018017269506
Jeanne_Shaheen,0.2487083913136523,0.2023132146335318,0.080658389182937107,0.27314442250605131,0.3275020671793647,0.2754337320789455,0.086746463551507058,0.17985946726315272,0.24658133250480163,0.1595121564002111,0.23168851510187727,0.17118618888927417,0.22504128967552472,0.2115633209782144,0.30023064071265282,0.26812888072062657,0.24750764677859938,0.16767990894492568,0.33856747068458293,0.21091080019868791,0.23557680443618856,0.36209023424500542,0.28351075858831465,0.18441809017526911,0.23579351076364652,0.29543311948993156,0.24042848975031661,0.22757780113879333,0.20888199930469464,0.33292274683601308,1.0,0.2372252745622585,0.24236991114921647,0.27037384202447434,0.2557778509307036,0.18768809234895245,0.35924366898481919,0.2620004288755865,0.2046532620573176,0.32963473538296295,0.23471400894769201,0.27133353455972165,0.17469481357528571,0.35064511396918241,0.18895347158908093,0.27106237007926637,0.24447505650784096,0.26035303242345953,0.16235393034776835,0.22624538523816073,0.20561049073696358,0.24614239326979892,0.19362845782470428,0.24293608861342586,0.19767173910697688,0.34038070419794919,0.22861794199027641,0.16284512384510974,0.089909209453414185,0.22400415544420016,0.24279642797447143,0.18922463781006815,0.21520642348475338,0.21917626450656347,0.14430459517974881,0.29247468315748071,0.22815641636976003,0.20584341495599445,0.26941509492602966,0.25463644240854699,0.17237415867806294,0.2109869451333557,0.25245037559361516,0.24534328754159296,0.23073035246053963,0.16051670917112215,0.15759206082084676,0.18196048596662706,0.38566200308865017,0.3300537430384729,0.34924252733517991,0.25737841269895523,0.27037492869583402,0.31383917791997629,0.21513105234725105,0.30333558994542686,0.20509469260846991,0.18476923126477862,0.23076462858803193,0.3436843042599349,0.052358567535169098,0.29362658288956323,0.21086283570947217,0.34521168653192502,0.26227266938058158,0.26070605998356833,0.24998233786728452,0.18167850148915465,0.29392539318147004,0.12942812413339011,0.13185678032460801
Martin_Heinrich,0.17767392876181909,0.21519300336543934,0.030795040472706314,0.18201601430636116,0.16491579481049989,0.13791396287810098,0.10692825690627827,0.15397964862049363,0.20700159406078456,0.16122376628898349,0.17031380716535727,0.21450440918508029,0.17809215527009448,0.24777788544812185,0.20095477958428343,0.29157612953887146,0.16146274857160781,0.13733032775262077,0.21701999179035436,0.13288901326563929,0.14764785368175093,0.23307051068290241,0.25229342055332205,0.20657299644148663,0.23471332625623009,0.29681158244879313,0.27623432175873419,0.32164360115992396,0.25675640453491044,0.34072352891527169,0.2372252745622585,1.0,0.23889845609118221,0.17394300493879988,0.23415323222729834,0.12828036372223517,0.34330031516024184,0.23865362717946548,0.20416209309502176,0.22467071163261232,0.24874472684376281,0.31898087680183629,0.18497106688762521,0.27463577748684265,0.19114938957466521,0.29361778733325106,0.23592285358971843,0.14889255419800529,0.059046610762341745,0.26051810268751574,0.13011458812472054,0.25885112901075713,0.25672833856871469,0.34196540716899149,0.23647967106911583,0.20481664701923219,0.299194523659988,0.2760432448614567,0.12075363124211314,0.29326060744438365,0.31147621036028705,0.18494431246859933,0.16010981139466962,0.28326765985449565,0.17195504207787615,0.28673532689351566,0.16890378571408327,0.18350642286701269,0.3019859855290401,0.22107402665169418,0.14367891299705582,0.27070599962747344,0.32700173777549757,0.29224330201398596,0.27700920096563442,0.29899095235247353,0.12561533655290935,0.24604715403352817,0.25600686926727945,0.28534810251078047,0.21937239331173541,0.19581008125509525,0.216465166883691,0.2131269600222695,0.12589469473867898,0.31001318212917794,0.19455940999565757,0.17952326107546246,0.22030994183104635,0.29624591573711423,0.072229939223195205,0.25318639328955217,0.11578824614349259,0.20451287624020598,0.29091259296028338,0.16648857687427632,0.26594215399430088,0.29214473133965768,0.21967177365384405,0.11943255156609922,0.12356846573569658
Daniel_Coats,0.33124164428327529,0.29240308658771874,0.078988094842066703,0.49316218119975175,0.25827665268714706,0.32291678553803771,0.051257159697280397,0.32192319918900836,0.59401803803533348,0.36007220130110151,0.20077154280978404,0.016499210181343371,0.19988471490040427,0.3860143175836861,0.40947481459189505,0.36393600350775068,0.31064145984933988,0.24673064245133924,0.20036570005572796,0.40887126120226203,0.074079605710115182,0.24639228167508054,0.21477358246650502,0.50936831052521303,0.5354177343161044,0.73608312243851926,0.51890570774979583,0.50101666022833302,0.19032108079373899,0.26370832410715184,0.24236991114921647,0.23889845609118221,1.0000000000000002,0.24826611921563302,0.37359037962930619,0.27035808855954446,0.35252135542289376,0.59327511733694593,0.33310857457311882,0.32856035066694145,0.16878429048882881,0.23987687908901334,0.35376734421837019,0.21561518993215989,0.17853955682853972,0.3068845542757801,0.34762723498590031,0.27557529913469203,0.36667811634945502,0.44584441675256326,0.23252831843022903,0.2955651430752293,0.088036968097048085,0.091837112040139557,0.38403785511646782,0.29802403862860816,0.070853317676288774,0.20111572440923065,0.26024683773728841,0.10646839167423083,0.51970171748184835,0.032242285403923043,0.43547323247734671,0.17333397101137538,0.078385373226615873,0.18893947311215276,0.23005696723178337,0.15880215122789565,0.20571715177186534,0.29166629899283603,0.48582709691229387,0.39424130155971193,0.54669964662737891,0.23593870652881077,0.063919675740674253,0.19686504528631854,0.37210309182607704,0.1349584886416435,0.32010783385740349,0.3301577207694566,0.3211555826984176,0.37289481543065373,0.31165863867077503,0.27349052467007451,0.017617426868767216,0.15847094313383492,0.24040359705350833,0.31260091702209136,0.20005593883941719,0.2701127142969747,0.12937670917901467,0.49654264613035071,0.34052736490980839,0.065591044124272968,0.17418744814974862,0.2552291783531595,0.4444297613732453,0.43627923525486478,0.14664451733569961,0.081491814447227973,0.13993840951448244
Charles_Schumer,0.15110142603652732,0.22265208855456042,0.02760693876604936,0.17329137974183451,0.29206423147682958,0.17248307621932013,0.24054834598607178,0.11195125416989382,0.1901102731110943,0.14923767661567355,0.22008467928578601,0.1802727983332979,0.18371273608482264,0.16803794540515771,0.20850950188474293,0.42684652280349489,0.33961092944056959,0.22568084246544273,0.30687678352456738,0.1429233393406325,0.10530905967907245,0.31063875290995813,0.19311000410282231,0.16747934768828165,0.26031195812703456,0.21256906953357213,0.17551163972861372,0.19153947969319773,0.0081551200758532838,0.2624640553656401,0.27037384202447434,0.17394300493879988,0.24826611921563302,1.0,0.2070892878912296,0.1414087113441207,0.36202671642399986,0.20118558307692036,0.1678947936582611,0.38496839090781687,0.21952880467071323,0.26952168843875568,0.083182963755310313,0.2342393447747988,0.25261985715241664,0.2348987092373801,0.1925627507056441,0.22661266965171867,0.12238768055055749,0.17492191294899473,0.26334225985278958,0.15491638908523087,0.20813467489471149,0.23850767645152904,0.16337989601587499,0.23174907975096204,0.1790427824801154,0.058693657906712215,0.047189945019154411,0.21674881473982111,0.1484202612731037,0.15575642835404224,0.15086918996880816,0.14024731036056537,0.09634205770572879,0.24615923943420526,0.27490879317291517,0.11217476124434222,0.24385966544658433,0.36858190509364008,0.12220568310146229,0.26606195382675857,0.20700278441544895,0.2392307480527589,0.1062800759085637,0.17187228785537989,0.20455106012277924,0.13885327070882902,0.2982988491674925,0.21619347427618818,0.34352045705285561,0.15572887245058453,0.40006579531431585,0.21356864294932565,0.34715225940827366,0.26990523112215681,0.2315470137590746,0.1323113834644345,0.36372425302842981,0.23233751912503298,0.03825893752019538,0.21634083761721368,0.15704444984743726,0.13069173599956496,0.23636841359949945,0.16436198720244488,0.2163581786412303,0.25058303072668675,0.35004545247187036,0.0036050656697892425,0.01818646459655282
Richard_Durbin,0.24792618183560156,0.22953419850816426,0.0096081914308828731,0.3238925738405567,0.21141384354797255,0.29450015944205377,0.17885639322518165,0.2090183676276276,0.35282123715425406,0.25397789449210717,0.18912437076868793,0.13547057842415289,0.26248037106692179,0.21392597403110736,0.26290293090265138,0.27166999831740546,0.18474975981968933,0.26068195055771137,0.17742063949063658,0.14959838924262425,0.17174381058652899,0.29160452678524984,0.18564386181793768,0.23726665406492808,0.29582405525017819,0.42950865578505248,0.29713887911227421,0.29021934127731375,0.21964677533244104,0.24380642088847526,0.2557778509307036,0.23415323222729834,0.37359037962930619,0.2070892878912296,1.0,0.18058242471215613,0.2962709644160969,0.34529392895255451,0.31796656696828207,0.23987128747867226,0.21376723278947263,0.23693177476067862,0.20233441163135657,0.24334922779318502,0.26756171332231515,0.26934764834251634,0.30002027751800908,0.17225844479670238,0.15035064519789831,0.24252989910508527,0.10985122342877951,0.24945728925116573,0.18286580463916968,0.24260761803957576,0.20792199874083006,0.37515722734510859,0.19733140533321913,0.19648448848825084,0.11977908501354073,0.23704470431831692,0.31630960460343327,0.19687836039388618,0.24564621413962939,0.23103966289607214,0.095238334753635856,0.3166083716930288,0.21439959055574853,0.1201880914775324,0.20730189190229642,0.30522908395664017,0.2093664013992258,0.27319162310069556,0.31354524495550362,0.14870550590032816,0.1777236860487017,0.14764824318189185,0.20200339432074488,0.17561975147498909,0.30411351933458719,0.38365101127003576,0.37357128368501635,0.24916039027804859,0.23767183395924107,0.22665431845933681,0.06346938290388493,0.20430608061354949,0.23631601528387325,0.22362839730936601,0.19563946156258805,0.33510439490649535,0.081016697710618479,0.33516084457872397,0.13026635623081928,0.16708719078294465,0.23822656949848131,0.16884452415244777,0.27035804743194158,0.24170767654845871,0.31343250320220462,0.046723138294057942,0.1426892551230321
Roy_Blunt,0.22718959478103007,0.28144253238517924,0.10331071815973092,0.24256655458992782,0.19383690841114432,0.19666938957692071,0.061410737856171571,0.20540907447620005,0.23974825466700944,0.29980884091739157,0.14032044292049484,0.051491513370353292,0.12534713228538585,0.26826804561904982,0.31739187558732063,0.13874167548079175,0.26003101100408266,0.15770964706287094,0.22711565682473667,0.27003317144729633,0.20965733229324557,0.1854770134562933,0.11177602670279463,0.2475686618169004,0.22889207177261017,0.25404289149002168,0.30215633023145605,0.25266654059754323,0.10261821115380876,0.13751261776034229,0.18768809234895245,0.12828036372223517,0.27035808855954446,0.1414087113441207,0.18058242471215613,1.0,0.21749814314196314,0.26561831077868758,0.23646348577143372,0.20900156250516,0.29625469598506604,0.15036073410067063,0.092663003042632419,0.11788625116135576,0.10713163232544665,0.13907023677874042,0.16758100973531698,0.21961681257037169,0.24083106018761768,0.27778956552634626,0.14592344749583264,0.16703765433176887,0.087954894816452134,0.11614903799587761,0.23487519692134795,0.31684513316116303,0.11430684981593608,0.043661403629404516,0.053794626378542376,0.10867596174096783,0.22516119533874113,0.056800653756522212,0.1453405789256198,0.10877111664666483,0.088224385742124656,0.14967234497385551,0.15242971639606728,0.24073942285839856,0.14825777021453446,0.18577379056459586,0.19671628719967926,0.38262287150895835,0.24138614470766062,0.15414714655582318,0.13528044840355524,0.091892737916831502,0.15275270589951517,0.12364594791675543,0.27728809277084343,0.17572247214147085,0.17194827699151771,0.26985267264203183,0.15693978342006942,0.16016135748917393,0.073289641943045769,0.12845007576734935,0.11953825219699787,0.19969091789526938,0.15534459984272653,0.16643506342307912,0.053046628588155786,0.25802280779106535,0.21573121335267431,0.16075761231581598,0.17927439044978943,0.17914939497818128,0.19540216033267632,0.25990242132392494,0.098774082325301937,0.072625177834422239,0.0082640824333426455
Mark_Warner,0.28272451187786496,0.19380429682127986,0.097296212639360502,0.29393272347444965,0.36514466663495859,0.20234098486358854,0.11210723264193456,0.1806242358198793,0.30454881541615486,0.21693318915930093,0.21574483695855329,0.10460847169099008,0.39724302872889017,0.36585095778506349,0.26256778654872137,0.35765441951984767,0.27022573105537873,0.27260921978925845,0.37478270111106904,0.19049678678580051,0.26019780847612828,0.35572791617378319,0.29793462247216229,0.28182614721087074,0.30228452082096879,0.29951396434848265,0.32582072878594126,0.29556401850711922,0.10890530494479078,0.30424547509483535,0.35924366898481919,0.34330031516024184,0.35252135542289376,0.36202671642399986,0.2962709644160969,0.21749814314196314,0.99999999999999989,0.30505354106371463,0.2123830544169899,0.37706908838207354,0.22401432378751829,0.2923151322308184,0.23417541477956416,0.23945300401060865,0.18507990118999662,0.26530060424346669,0.22604891846328379,0.28927568590321884,0.14431877628806022,0.19190210862995905,0.27758486031130603,0.34464799985493444,0.23919272485985132,0.34775955142833093,0.17330036370847846,0.32183858035155621,0.22063990432618208,0.12308516129198366,0.028196141130681807,0.11409246627554215,0.30463302712822515,0.095237078781652884,0.31352620886588678,0.23158624494283053,0.14799249001967796,0.26056925527781938,0.34435525801491873,0.13446970640100164,0.2655089514466823,0.34278946376186115,0.17456772632522533,0.34045287779663014,0.37467491357202265,0.2456963584545766,0.17634765005961484,0.29871854631007766,0.19031594166259713,0.20394814573659192,0.28137805644750191,0.27987209788751466,0.32645494181417911,0.23460569947281584,0.35952033404701345,0.20414817721760792,0.24238617407077512,0.21366617780340524,0.30789504449382188,0.21880943477820969,0.24042988785043085,0.26978369254886303,0.049768681707531348,0.26812121110996001,0.19301273018761911,0.12830341522003352,0.26413663063788662,0.21178916776433065,0.26847560557970462,0.22090283818615908,0.3919299217821437,0.081259585054892836,0.0064429284852686175
James_Risch,0.34353858561800599,0.26350343067071713,0.12946626372813208,0.37560086669807369,0.27892023318894643,0.29662255181927688,0.067657893692856685,0.32200557288351783,0.53797300319997687,0.31723600752427739,0.18095476985443026,0.039008032398458847,0.21336638297097976,0.43882275943633808,0.40655214584192423,0.33551264255475388,0.2374601577630272,0.20589403957289809,0.26427328125754879,0.25866337313445387,0.077365117393209171,0.26159613417642635,0.23245303649646665,0.44071032013110145,0.49877956248770305,0.63206638731138465,0.57244463805717505,0.40798990198211682,0.21030529456412639,0.27071308768703117,0.2620004288755865,0.23865362717946548,0.59327511733694593,0.20118558307692036,0.34529392895255451,0.26561831077868758,0.30505354106371463,0.99999999999999989,0.29478673164164981,0.31606856518562854,0.21134174467488531,0.23686535831496913,0.25544010791776506,0.20008429326883481,0.18224472087258481,0.30435539908373332,0.30207388642425848,0.29355318283861775,0.29695231874110073,0.38127137386478072,0.21487309954599942,0.26531696860983589,0.086849222113437707,0.085438311549613122,0.32303970419375738,0.28398807184315422,0.14030912975526777,0.11489601116014025,0.13371057553826193,0.12724100951980799,0.4127447675391811,0.041480139791152171,0.36936400274755954,0.19903908837047324,0.089855688085849539,0.18724484439991695,0.22631162022245044,0.17328486110708741,0.17718147061512979,0.22577681136312966,0.33554166988974954,0.34843509659230376,0.43887051532623911,0.22763242448009013,0.1125710510550666,0.2387029798964504,0.33972714712374341,0.14934957545463734,0.29412708515536878,0.30249257489566972,0.30204539084593796,0.37568352221099266,0.28486963863687986,0.24621962321866087,0.078431545500181721,0.16589572303617139,0.23094524126460203,0.31238637360177113,0.17168087235499763,0.24549717381925273,0.083152705520972758,0.44145539671537115,0.24299441476461014,0.071172791495687115,0.20717924307508584,0.19496252829746408,0.48607824239466857,0.34917391068225445,0.15408643946316836,0.055510009593124021,0.11839736875341123
Tim_Johnson,0.3514419671565171,0.26447247714466893,0.10762033873992771,0.34416184293236896,0.30691562489352631,0.23591641675087383,0.087476972096937611,0.16814733834601903,0.22421345375843726,0.31263611842259231,0.33562060735934751,0.27548784338658705,0.34586855852266352,0.23403566434087386,0.21578763896969178,0.25320568082602757,0.28239912781409626,0.33145720788462607,0.17886128606304497,0.22247205502496525,0.16817598928884592,0.3597494614475496,0.21935726162208835,0.1787355435809781,0.39958442429941021,0.28140578178624465,0.28604239756127381,0.2320137557290074,0.24722132336645619,0.25331952376497946,0.2046532620573176,0.20416209309502176,0.33310857457311882,0.1678947936582611,0.31796656696828207,0.23646348577143372,0.2123830544169899,0.29478673164164981,1.0,0.32211310953550087,0.11643255634634997,0.22001068224960807,0.22054155712774715,0.16347075552797508,0.30390692620932325,0.25720638678833874,0.25206268269223975,0.12161278178534307,0.247143835043374,0.34987190266376911,0.21348701497839018,0.14217196960884859,0.23749663079555539,0.19936103388766768,0.31965972560845735,0.29602762635034252,0.22797630980728667,0.14412236513234067,0.16518965028201904,0.239290617880629,0.32002777463346455,0.31835351027064118,0.16473125663554411,0.20923256503918641,0.2143070795141353,0.39218008134696658,0.21099084363640386,0.175254562983859,0.19691991186458513,0.27222458825111229,0.24351925232582594,0.25787680935354895,0.2695620040883363,0.11763121335938764,0.19108853290198913,0.098406614143786819,0.19313827755237734,0.17376923148802947,0.32976542089387251,0.2548211693521325,0.30267340693396683,0.17763930008832207,0.25774557440970747,0.21536304012427565,0.14291323295510683,0.19249811947156581,0.24713451166655775,0.1927986321987657,0.16880751656077786,0.23985519441905123,0.11232531735321483,0.31531013559691168,0.18329857900957558,0.29735661707317118,0.15039670458680154,0.1796589931310496,0.28560453482569259,0.18466842499528502,0.14268653993812219,0.1201865249752061,0.080241316601969093
Alan_Franken,0.20847857439596151,0.34030628608606628,0.020827533217250949,0.20890196073510636,0.3603734629454638,0.18827720086304045,0.074616889457267188,0.14910594882265127,0.27143849847269008,0.18787177790697029,0.25016297887871686,0.19382699248880675,0.1938855134057027,0.21055292532435388,0.22687354641174484,0.38265575470551805,0.31250476053523801,0.16879539343649563,0.31645863676434094,0.17047321200656107,0.23743064441658346,0.37405182431921469,0.18753034623216491,0.24235713045818319,0.27044403842436771,0.31560457156153388,0.33385650049400095,0.3228028064408679,0.11396014212981564,0.27439161122549516,0.32963473538296295,0.22467071163261232,0.32856035066694145,0.38496839090781687,0.23987128747867226,0.20900156250516,0.37706908838207354,0.31606856518562854,0.32211310953550087,1.0,0.19215199474242961,0.24156750696006113,0.15134570788742385,0.2994601100794968,0.28012234944095615,0.18272633059541898,0.18356451240838501,0.24557776791367747,0.14231496912639707,0.22686255483479745,0.30672685569836111,0.17253809748284088,0.2231330407527834,0.2519207236180554,0.20520436128733321,0.28649727979077144,0.17627926680756145,0.030293623912638568,0.16430420798409817,0.2527788350287814,0.25788186772316291,0.18942029093340063,0.19662314350419563,0.15424908218609579,0.14950777679085192,0.27019822226662038,0.21130123935491552,0.1444813921832353,0.32230077875832353,0.34045709644134203,0.14971100443815133,0.30371520042391364,0.28609424275131778,0.27045004772151882,0.19784923825980116,0.18494397199672408,0.26045907444309635,0.23095586499058007,0.40209626203828019,0.27168577578673458,0.32828980953830911,0.18421666768987355,0.3672726204455572,0.34703788380798306,0.1576160069606134,0.33678618601772703,0.14164597981862914,0.15452486667850751,0.27781995021477512,0.24302272667104963,0.046006979869810283,0.2680930710840439,0.17022293269641275,0.22585736700865922,0.20513909688171028,0.15095032915534567,0.28644666564986487,0.2096774275299883,0.22950527737799187,0.080293202572095712,0.034175754925142687
